organization,skills,occupations,id,title,description,experience_level,type,location,location_code,nuts1,nuts2,nuts3,upload_date,source,source_id
,"['http://data.europa.eu/esco/skill/07e51c60-763a-4335-b4ec-70a15f66d328', 'http://data.europa.eu/esco/skill/61970f8b-099c-4e7e-82e0-9ccdced0baf3', 'http://data.europa.eu/esco/skill/695c3249-18e7-4435-bdb8-54a16011159d', 'http://data.europa.eu/esco/skill/7b1ab171-caed-4561-89e4-b214396b1ae8', 'http://data.europa.eu/esco/skill/7d9d73a8-08df-4624-a5df-95cb220c0736']","['http://data.europa.eu/esco/occupation/0b15375e-dfdd-4047-9efb-096e0aaee7d2', 'http://data.europa.eu/esco/occupation/11b6390b-1e48-4903-a5df-d3e04b451a19', 'http://data.europa.eu/esco/occupation/6fcf4638-e7c7-4978-9302-9a7b63a3d57c', 'http://data.europa.eu/esco/occupation/b76178c0-a03a-4793-b079-1e61e636c521', 'http://data.europa.eu/esco/isco/C2433']",282,Business Development Associate,"Business Development Associate
About the company
Polypack Group is a fast-growing company actively operating in the wholesale and trading of packaging for the Pharmaceutical, Cosmetic and Nutraceutical sector. Our company is actively trading 700+ types of packaging with a strong presence in the Greek and Global market.
About the job
As a Business Development Associate, you will be a crucial contributor to the fast growth of Polypack Group, responsible for developing the business operations of our company in the Greek market. Together with the Head of Sales department, you will be responsible for lead sourcing, contacting new prospects and existing clients and assisting in bringing new business in all the sectors our company is operating in.
Responsibilities

Search for new leads in Pharmaceutical, Cosmetics and Nutraceutical sector
Contact new and existing clients by phone and email.
Form business proposals together with the Head of Sales Operations.
Preparation of commercial documentations for new and existing clientele.
Meet new and existing clients together with the Head of Sales to bring new business.
Assisting customers and resolving business issues.

Why Join Us?

Industry-leading salary according to your level of work experience and hard-soft skills.
Competitive performance bonus scheme.
Rapid career progression due to the big variety of products we offer and our international exposure.
Deep learning about all the types of packaging used in all the sectors we operate in.
Modern and friendly working environment.

Requirements for the job

Bachelor’s degree in Business Administration, Marketing or any related field.
Previous work experience in sales is a plus, but not needed.
Strong communication and verbal skills are required.
Hardworking spirit and ambition for personal growth is highly required. 
High desire to learn and grow in sales is considered a must.",Entry / Junior,Full-time,"Agia Paraskevi, Greece",EL,,,,2024-09-08,kariera.gr,168580
,['http://data.europa.eu/esco/skill/aba1f05b-f312-47d8-be71-7c574134de8f'],"['http://data.europa.eu/esco/occupation/4795d4e3-c623-47ff-abab-7de97fcb764e', 'http://data.europa.eu/esco/occupation/6cd08cbe-7611-4d70-8886-6c59c0385442', 'http://data.europa.eu/esco/isco/C2431', 'http://data.europa.eu/esco/isco/C2433']",301,NGO Representatives / Positions without Experience,"A Marketing, Advertising and Sales company in the context of its development is looking for 3 young people to staff the Direct Dialogue Team, large M.K.O. We are looking for the following qualifications:

Ambition and Spirit of Cooperation
Communication Skills
Pleasant Personality
Experience in Advertising/Sales/Marketing (desirable not necessary) 

Offered:

Comprehensive education
Pleasant Environment
Development Prospects 
High Rewards
Easy Access

If you also want to become a member of our team, send your details now!
Candidate details are kept strictly confidential.",No experience / No degree,Full-time,"Athens, Greece",EL,,,,2024-09-07,kariera.gr,168566
,"['http://data.europa.eu/esco/skill/08fd2839-670c-4f16-8024-97437f2035ab', 'http://data.europa.eu/esco/skill/3d96dc4c-d812-4015-b1f9-8307c086c595', 'http://data.europa.eu/esco/skill/5303169c-75d6-4751-9136-a4b88343388c', 'http://data.europa.eu/esco/skill/c624c6a3-b0ba-4a31-a296-0d433fe47e41']","['http://data.europa.eu/esco/occupation/133ab775-f08d-4bc7-8629-89d286180f4e', 'http://data.europa.eu/esco/occupation/137b1d11-c4bc-4016-89ba-45345d4c71f0', 'http://data.europa.eu/esco/occupation/6fcf4638-e7c7-4978-9302-9a7b63a3d57c']",305,Marketing & Communications Manager,"Job Description:

Participation in the development of the company's marketing plan
Implementation and evaluation of marketing actions

 
Necessary qualifications

Studies related to the subject
Experience of at least 3 years in a similar position
Creative way of thinking
Very good PC knowledge (Windows, Ms Office)
Very good knowledge of the English language
Optionally, knowledge of design programs and social media management

 
Offered:

Satisfactory financial rewards
Work in a dynamically developing environment
Development prospects

 
Contact phone number: 2592051400 (Mr. Thanasis Nestoras)
Submit resume: Job@akrolithos.gr",Mid-level,Full-time,"Eleftheroupoli, Greece",EL,,,,2024-09-07,kariera.gr,168561
,"['http://data.europa.eu/esco/skill/199f7919-5114-41b6-b6a5-41e0e4896ec1', 'http://data.europa.eu/esco/skill/35f1dcdc-577f-46c6-96d9-6c7a64501de9', 'http://data.europa.eu/esco/skill/559106f8-b7bb-4b56-80a7-16c9c1cdf830', 'http://data.europa.eu/esco/skill/a8d24a95-47b3-4f88-92e7-06600bcd3612', 'http://data.europa.eu/esco/skill/b1272de4-1f5f-408b-8b26-061f2550fc72', 'http://data.europa.eu/esco/skill/b30b6e13-6688-4035-b99b-fb3a1def0833', 'http://data.europa.eu/esco/skill/cf310cff-0d28-4dbc-9dbb-cc500a3196c2', 'http://data.europa.eu/esco/skill/e13b734a-218c-434a-a7cc-febac6d24ef3', 'http://data.europa.eu/esco/skill/e3e42d54-78bd-4337-aa87-bb31a7670c9a', 'http://data.europa.eu/esco/skill/f7f56b20-8f05-4731-a1bf-79fdcffc72ce', 'http://data.europa.eu/esco/skill/f8f1f725-0105-41fa-9887-4df9e7a7af1e']","['http://data.europa.eu/esco/occupation/586fe133-1987-41f4-b89a-f39d4bc58e1e', 'http://data.europa.eu/esco/occupation/6c2b32b4-2f62-4288-a359-3406022c3610', 'http://data.europa.eu/esco/occupation/6cd08cbe-7611-4d70-8886-6c59c0385442', 'http://data.europa.eu/esco/occupation/dd25a2b0-add0-4ae2-bd85-bb644e0d0c39', 'http://data.europa.eu/esco/isco/C122', 'http://data.europa.eu/esco/isco/C1324', 'http://data.europa.eu/esco/isco/C2621']",323,Office Coordinator,"RVU Distribution is a dynamically growing luxury fashion trading company in Europe and the official distributor of the international brands Barbour, Marc O'Polo, Happy Socks, Samsonite and Scotch & Soda in the Greek Market. Driven by high quality, it sets standards in the market through retail, e-commerce and wholesale outlets.
 
RVU: Building partnerships, Delivering excellence
 
Position Description:
•    Call center management and reception of visitors.•    Internal announcements and management of electronic mail.•    Archiving of documents and invoices.•    Management of shipments and receipts via courier.•    Coordination of maintenance of offices and equipment.•    Management for orders of consumables by item in 35 stores always in communication with the Brand Directors•    Marketing department support in terms of coordinating visual missions•    Organization and support of events and trips.
Candidate Profile:
High school/IEK/TEI/HEI graduate. Desirable previous experience in a similar position. Good knowledge of the English language. Knowledge of PC and MS Office applications. Ability to manage priorities and organization. Communication skills and customer-oriented approach. .•    Responsibility and ability to solve problems.
Company Benefits:
Mixed salary package €1000 gross 💼•  Inclusive work environment and continuous training 🌱•  Professional development opportunities 🚀•  Reduced prices on our company's products 🛍️",Entry / Junior,Full-time,"Marousi, Greece",EL,,,,2024-09-07,kariera.gr,168551
,"['http://data.europa.eu/esco/skill/082967d4-b94c-4305-aa13-35a6aa8c5c7c', 'http://data.europa.eu/esco/skill/1b957e3d-0017-42b0-9bfe-49a1cdd31de7', 'http://data.europa.eu/esco/skill/6d3edede-8951-4621-a835-e04323300fa0', 'http://data.europa.eu/esco/skill/71152876-b629-4a99-b9ea-0f25a0d07e4e', 'http://data.europa.eu/esco/skill/e37d64dc-0f05-4ee8-b065-bf76f70d8f5c', 'http://data.europa.eu/esco/skill/f683ae1d-cb7c-4aa1-b9fe-205e1bd23535']","['http://data.europa.eu/esco/occupation/6fcf4638-e7c7-4978-9302-9a7b63a3d57c', 'http://data.europa.eu/esco/occupation/a79d9e58-36be-4e67-a4db-ea6c8ff445fc', 'http://data.europa.eu/esco/occupation/bfe142b9-a049-4d41-89c4-fd2f34ac56b6', 'http://data.europa.eu/esco/occupation/eb9479c6-5fdf-4f45-ace4-28b547b8c7e5', 'http://data.europa.eu/esco/isco/C3', 'http://data.europa.eu/esco/isco/C3313', 'http://data.europa.eu/esco/isco/C3323']",345,ASSISTANT ACCOUNTANT,"MEET THE EXPERTS!!!
 KLEVA Pharmaceuticals S.A. is a privately owned pharmaceutical company that has been in operation in Greece since 1974. Kleva develops and manufactures generic products and focus on Pharmaceuticals (Rx & OTC).
KLEVA has a fully integrated company with R&D, RA, Production, QC, QA, Marketing and Sales departments.
Our factory in Athens, Greece, is equipped with the latest technology machinery and has the manufacturing potential for a wide range of pharmaceutical forms.
Our mission is to offer a flexible, fully scalable, qualitative, and cost-effective product development in a wide range of dosage forms. We register and export our products to a number of regulated and non-regulated markets around the world.
To realize our ambitious goals, KLEVA needs people who are innovators, believe in the values of respect and cooperation and are ready to commit to a company that wants to penetrate new markets, leverage international business development opportunities, and enter contract manufacturing deals. 
How you will support our mission:
We are looking for an Assistant Accountant.
The ideal candidate will have a solid background in accounting/finance, as well as strong analytical and technical skills.
CANDIDATE PROFILE

A Bachelor degree in Accounting/Finance with a minimum of 5 years of accounting-related experience
Full proficiency in MS Office 
Proficient in English and Greek with good oral and written communication skills
Organizational & time management skills
Strong ability to work both independently and as part of a team
Strong work ethic, detail-oriented and committed to excellence
Confidentiality and integrity

 With DEI in mind!!! 
Diversity, equity, and inclusion are a priority for us! KLEVA ensures a safe and balanced working environment, based on respect by providing an equal number of opportunities to every employee who meets the necessary requirements.
Here @KLEVA, we care for your privacy. The security of your data is one of our greatest concerns. All information is strictly confidential and in accordance with GDPR rules.
 
                       Meet our hiring team…and apply now!!!!",Mid-level,Full-time / Part-time,"Athens, Greece",EL,,,,2024-09-07,kariera.gr,168030
,"['http://data.europa.eu/esco/skill/0bfb44c7-c412-49ed-aab4-e33d0dd3b265', 'http://data.europa.eu/esco/skill/2239694b-771a-4586-8b54-2794e361a9ae', 'http://data.europa.eu/esco/skill/450de541-797a-4da0-9fe4-a81471c8047d', 'http://data.europa.eu/esco/skill/6f8baa62-bc2b-4cc1-942b-f540c837cfa2', 'http://data.europa.eu/esco/skill/7935deb6-0bed-4e38-985e-1f83b8e16940', 'http://data.europa.eu/esco/skill/be20d05c-f6b4-4580-9fcf-f00f4baab562', 'http://data.europa.eu/esco/skill/c09bf6d4-f8a7-40f3-aead-ef01643f2352', 'http://data.europa.eu/esco/skill/de7b8c6c-9ed4-4776-924c-4265dd1d9cde', 'http://data.europa.eu/esco/skill/df5e3d02-9f0f-44ee-91c2-85c62f161868']","['http://data.europa.eu/esco/isco/C522', 'http://data.europa.eu/esco/occupation/6a29d804-f775-446c-bec7-35fc4e28ac97', 'http://data.europa.eu/esco/occupation/6fcf4638-e7c7-4978-9302-9a7b63a3d57c', 'http://data.europa.eu/esco/occupation/a7594892-ff23-4e2a-aedf-2f967ebca15c', 'http://data.europa.eu/esco/occupation/c956be07-53a3-4b01-b8f8-f0c5a428eaa8', 'http://data.europa.eu/esco/isco/C2424']",346,Junior Field Sales Representative,"Mellon Technologies, the parent company of Mellon Group of Companies, was founded in 1994 in Athens. Our offering consists of specialized technology solutions, contact centre and business process outsourcing services.
Mellon Technologies is seeking motivated and energetic Junior Field Sales Representatives to join our team.The primary responsibility of this role is to visit door-to-door retail merchants to promote payment acceptance solutions and services related to EFTPOS (Electronic Funds Transfer at Point Of Sale). This is an exciting opportunity to join a dynamic team and grow with a leading company in the financial services industry.
Key Responsibilities:

Conduct door-to-door sales visits to retail merchants within assigned territories
Promote and sell EFTPOS solutions to potential customers
Demonstrate product features and benefits to prospective clients
Build and maintain strong relationships with retail merchants
Achieve sales targets and KPIs set by the management
Provide excellent customer service and support to clients
Collect and report market feedback and sales data to the management team
Attend training sessions and sales meetings as required

Requirements:

High school diploma or equivalent; a bachelor’s degree in business, marketing, or a related field is a plus
Previous experience in sales, especially field sales or door-to-door sales, is preferred
Excellent communication and interpersonal skills
Strong negotiation and persuasion abilities
Self-motivated with a results-driven approach
Ability to work independently and as part of a team
Valid driver’s license

Benefits:

Competitive salary and commission structure
Multicultural and excellent working environment
Opportunities for career advancement",Entry / Junior,Full-time,"Athens, Greece",EL,,,,2024-09-07,kariera.gr,168527
,"['http://data.europa.eu/esco/skill/171eee55-19b9-46d6-aded-33193ba8ccf1', 'http://data.europa.eu/esco/skill/628664ec-a63b-4486-8d65-02aba81c82a0', 'http://data.europa.eu/esco/skill/791e2eea-3380-4aed-b996-4bcabbe88591', 'http://data.europa.eu/esco/skill/7cc80984-8c8a-4e03-8fda-b76b4198d1f0', 'http://data.europa.eu/esco/skill/a3e7ebba-5183-4df8-9203-35b9b9b8f4fa', 'http://data.europa.eu/esco/skill/b99aa3b8-0066-46b2-a027-30afae444ad8', 'http://data.europa.eu/esco/skill/de03f4fd-c147-4477-a048-7109e5ba2d6f', 'http://data.europa.eu/esco/skill/df5e3d02-9f0f-44ee-91c2-85c62f161868', 'http://data.europa.eu/esco/skill/f414dc08-35bd-4bc7-846d-88a3844d057c', 'http://data.europa.eu/esco/skill/f683ae1d-cb7c-4aa1-b9fe-205e1bd23535']","['http://data.europa.eu/esco/occupation/1dd7c3cb-2d58-4dad-ae15-c9081174ab7e', 'http://data.europa.eu/esco/occupation/586fe133-1987-41f4-b89a-f39d4bc58e1e', 'http://data.europa.eu/esco/occupation/66fb9704-0d56-4673-8e69-7823816b73e1', 'http://data.europa.eu/esco/occupation/6fcf4638-e7c7-4978-9302-9a7b63a3d57c', 'http://data.europa.eu/esco/occupation/dc97adbe-f807-4ad8-8f3c-c24b3416cdef', 'http://data.europa.eu/esco/isco/C2433', 'http://data.europa.eu/esco/isco/C7318']",370,E-Commerce Manager,"E-Commerce Manager    
Desired Conditions:

Ability to analyze sales data and identify trends and opportunities.
Strong verbal and written communication skills to work with cross-functional teams.
Understanding of sales techniques and strategies to promote online sales.
Experience managing e-commerce platforms and familiarity with online marketing tools.
Knowledge of digital marketing principles and strategies to promote and market products.
Ability to carefully review and manage product listing and customer data.
Ability to identify and resolve e-commerce related issues.
Experience in the field of interior decoration and textiles will be highly appreciated.
Bachelor's Degree in Business, Marketing or related field.
Knowledge of MS Office and ERP (especially Entersoft) required.
Very good knowledge of MS Office and good knowledge of ERP especially Entersoft.
Basic knowledge and understanding of JSON (Java Script Object Notation) files

 
 
The Company offers:

Competitive salary and remuneration package.
Company car, mobile phone & laptop.
Private health insurance.
Additional financial incentives based on results.
A supportive and friendly work environment.
Continuous growth and opportunities in a fast growing company.
Rapid career development.

If you meet the requirements, apply here",Senior,Full-time,"Peristeri, Greece",EL,,,,2024-09-07,kariera.gr,168506
,"['http://data.europa.eu/esco/skill/80e7418e-7434-456c-85e1-e8aef626a8c0', 'http://data.europa.eu/esco/skill/899286f4-327f-4e16-aa02-5256a9c7f678']","['http://data.europa.eu/esco/occupation/13d1b2b4-99dd-44da-9734-c9f74bae18f7', 'http://data.europa.eu/esco/occupation/4791e217-d607-40d5-9f84-df1d0a071cbc', 'http://data.europa.eu/esco/occupation/e246eca2-2cec-45b4-ae76-aa1f37d07bc5']",374,Human Resource Development - Full time,"Are you communicative and open to learning new things in the field of Marketing and Communication? Do you want to evolve?
If the answer is YES, send us your CV IMMEDIATELY.
Our company is looking for young associates to represent large clients.
The candidate will be responsible for promoting the client's commercial policy and customer service.
We are looking for young people with an appetite for work, team spirit and immediately available.
Previous experience in the field of Tourism and Catering will be highly appreciated.
We, on our part, offer the knowledge and training in the field of Marketing, Sales & H.R.
The position is morning and full time.",Entry / Junior,Full-time,"Thessaloniki, Greece",EL,,,,2024-09-07,kariera.gr,168502
,"['http://data.europa.eu/esco/skill/08cdec3b-0d81-4575-b405-168e3178a768', 'http://data.europa.eu/esco/skill/1b957e3d-0017-42b0-9bfe-49a1cdd31de7', 'http://data.europa.eu/esco/skill/1f6eac42-e5aa-4fa7-a75d-a4eea12c618e', 'http://data.europa.eu/esco/skill/22c3b4ff-e2e0-4b40-8f3d-17788c0df295', 'http://data.europa.eu/esco/skill/23ac233d-84ad-4517-b0f5-8ca19ba2614e', 'http://data.europa.eu/esco/skill/28c5e844-72a3-49d7-af0e-810b645e947a', 'http://data.europa.eu/esco/skill/7800332c-a8eb-4792-8d72-50d509616154', 'http://data.europa.eu/esco/skill/8f6ed69b-29d0-4c01-81ba-f05920a185f3']","['http://data.europa.eu/esco/occupation/0561328b-875b-4ae2-9ba1-9af9049aef01', 'http://data.europa.eu/esco/occupation/4791e217-d607-40d5-9f84-df1d0a071cbc', 'http://data.europa.eu/esco/occupation/47e81c7f-2d04-4a60-a8ff-9913c36d8344', 'http://data.europa.eu/esco/occupation/719f101d-1866-49d3-8d5c-2256f606a8b9', 'http://data.europa.eu/esco/occupation/cd7b838c-51f6-41ec-9067-bb974c0f991b', 'http://data.europa.eu/esco/isco/C2431']",393,Internship in Marketing & Communications,"Company DescriptionWe are Netcompany-Intrasoft, a member of Netcompany Group A/S, and a leading European IT Solutions and Services company with strong international presence and expertise, dedicated to responsible digitalisation. We offer innovative and added-value solutions of the highest quality to a wide range of public and private organizations, while being a key-player in the EU Institutions for the past 30 years. We hold an outstanding record of 500+ organizations in 70+ countries, that have chosen our solutions and services, to fulfil their business needs. Our team of 3500+ professionals is our driving force and our most valuable asset.Job DescriptionSo, what are the main duties of an Intern in our Marketing & Communications department?As a Marketing & Communications intern, you will work with all members of the Marketing and Communications team in different stages of marketing projects. This internship will help you acquire marketing skills and provide you with knowledge of various marketing initiatives preparing you for your next career step.Joining us as an Intern in Marketing & Communications Department, you will have the opportunity to be a part of our highly skilled agile consultants' teams working within large-scale transformation projects, that impact the life of millions of EU citizens. You will be involved in supporting the team's daily tasks, helping in organizing marketing events, such as corporate, and PR events delivering an excellent experience to the targeted audience. You will also assist in creating engaging content for internal communications, social media, press releases, advertorials etc., fully aligned with the communication strategy and key messages. Also, you will assist in marketing and advertising promotional activities (e.g. social media, and web), help distribute marketing materials to improve our presence at different events and participate in daily marketing processes and routines (Creative briefing and Procurement partners)QualificationsWhat would make you a fit for the role:Eligibility to attend an internship program through your university or academic institutionUndergraduate in Bachelor's degree in Marketing & CommunicationsIt would also be a plus if you match some of the following:Excellent verbal and written communication skills, both in Greek and EnglishStrong desire to learn along with professional drive.Excellent knowledge of MS OfficeAdditional InformationBeing a part of the Netcompany-Ιntrasoft team, you will be provided with: The opportunity to work in a modern environment & in a hybrid working modelA seamless onboarding experience and a buddy to support you on your first stepsWell-being activities (on premises)Continuous learning opportunities using the most modern methods (unlimited access to Udemy for Business, ad-hoc trainings)A personalized development plan for targeted career growthIf you are looking forward to be part of a diverse environment, and have the opportunity to work alongside well-experienced professionals, on challenging, large-scale projects that directly impact millions of citizens around the globe, then this is the place to be!All newcomers attend a high-quality training by our internal onboarding academy, regarding the Netcompany-Intrasoft culture and digital journey. All sessions are conducted by our tech specialists, who share their knowledge on technologies and methodologies that are used in our projects, ensuring a smooth and enlightening onboarding process.By joining Netcompany-Intrasoft Athens, you will be part of a vivid team of 2000+ tech enthusiasts. When at the office you will have the chance to work at our brand-new, state-of-the-art, sustainable offices, located in 3 different spots in Athens!",,Full-time,"Athens, Greece",EL,,,,2024-09-07,kariera.gr,168486
,"['http://data.europa.eu/esco/skill/03a0ab28-ce99-4e14-baf8-a66c55da28f8', 'http://data.europa.eu/esco/skill/082967d4-b94c-4305-aa13-35a6aa8c5c7c', 'http://data.europa.eu/esco/skill/2fbf0966-18bc-429c-8b0d-e7ab86d5788b', 'http://data.europa.eu/esco/skill/5330b70e-16f5-43a7-a6de-18fd6a4bd063', 'http://data.europa.eu/esco/skill/54e60889-c5cc-435f-8d6d-7aefb67e993a', 'http://data.europa.eu/esco/skill/5d53b4b5-f509-4dfd-9910-dd4a833af228', 'http://data.europa.eu/esco/skill/7a8fb784-67fa-41e9-a75c-6b491d91f800', 'http://data.europa.eu/esco/skill/7e251454-2496-4f09-99fe-3da59bc4c10a', 'http://data.europa.eu/esco/skill/9531fe02-1e1f-4a36-95f7-a76a77cd4b8d', 'http://data.europa.eu/esco/skill/9d5521f9-44d7-4db4-b7ac-0ba7d389f44d', 'http://data.europa.eu/esco/skill/aba1f05b-f312-47d8-be71-7c574134de8f', 'http://data.europa.eu/esco/skill/af59d780-71ca-4f3b-b343-3dacd17546b8', 'http://data.europa.eu/esco/skill/c2a0c52c-0b4b-4180-a918-92650ea3b458', 'http://data.europa.eu/esco/skill/ce592b28-4467-4908-b2e6-64bbe18da631', 'http://data.europa.eu/esco/skill/e8f602f8-b98b-4071-b088-c65e016cdf98', 'http://data.europa.eu/esco/skill/ea4ebfa1-e17a-4416-ac54-955f33e6ade7', 'http://data.europa.eu/esco/skill/f43ee9cc-7284-406f-b23f-3eedb0581141']","['http://data.europa.eu/esco/occupation/09a9a956-db70-436f-8398-d85a17f6cdfe', 'http://data.europa.eu/esco/occupation/19db5ad1-ffbf-41a0-8746-d3878f0d5dbd', 'http://data.europa.eu/esco/occupation/1b38a27d-ef98-4d9f-b1b2-8c109bf47e79', 'http://data.europa.eu/esco/occupation/4795d4e3-c623-47ff-abab-7de97fcb764e', 'http://data.europa.eu/esco/occupation/479ede81-bd51-4f3b-9d30-4910699fd211', 'http://data.europa.eu/esco/occupation/5e4d156a-1f05-4b2c-b0f0-5abb82d52ed6', 'http://data.europa.eu/esco/occupation/6fcf4638-e7c7-4978-9302-9a7b63a3d57c', 'http://data.europa.eu/esco/occupation/ac80b511-fd22-4edf-8570-e531704778bd', 'http://data.europa.eu/esco/occupation/b1ab3572-fa2f-4624-8eac-3c3d986d237b', 'http://data.europa.eu/esco/occupation/b55718eb-e8ff-4485-8ad0-bbac32cbd77b', 'http://data.europa.eu/esco/isco/C2432']",427,Account Executive (Corporate Communication & PR),"Account Executive
(Corporate Communication & PR)
Your role in summary
Participate in the implementation of clients’ communication and publicity plans, as well as effectively monitor and report on client’s and industry publicity and news. Participate in brainstorming, yearly plans and copywriting. Support media relation activities and event management, in close cooperation and with the guidance of the Account Manager/Senior Account Manager/Director.
Indicatively:
· Work as part of a team to support in developing strategy, client proposals, publicity and media plans, as well as in the implementation of those plans as per clients’ objectives
· Keep track of media and client activity reports giving regular updates on the status to the Account Manager/ Senior Account Manager/ Account Director
· Prepare and regularly update all media and influencers lists that are relevant to their accounts and may also perform profiling based on the needs
· Liaise with clients’ staff and the media on issues related to the area of responsibility
· Build strong relationships and networks with clients, colleagues and the media and identify opportunities or issues related to their accounts
· Anticipate clients’ needs and may proceed to relevant recommendations, demonstrating alertness regarding day-to-day issues
· May write and distribute press releases and other copy writing material to targeted media in collaboration/with the guidance of with the Account Manager/ Senior Account Manager/ Account Director
· Monitor the media, including newspapers, magazines, journals, broadcasts, newswires, social media sites and blogs, looking for opportunities for clients and preparing comprehensive reports that support decision making for more complicated client cases
· Participate in the events implementation according to the clients’ plan
· Actively participates in monitoring and publicity reporting during crisis situations
QUALIFICATIONS:
 
Education & Experience 
 
· University degree in Media Communications, Public Relations, Marketing or Advertising
· 1 year of relevant experience in a similar position at a PR firm or Corporate Affairs Department
· Very good command of the Greek & English language
· Advanced PC user
 
Join us for a challenging career! 
We offer an exciting business framework for you to accelerate professionally as well as a competitive remuneration package, work with great clients - from SMB to global corporations - on a variety of communication challenges, to create compelling and persuasive experiences through insightful planning, innovative thinking and seamless execution.
If you want to become a member of an Award-Winning creative team, please send us your CV at careers@vando.gr
Your application will be handled with the utmost confidentiality!",Entry / Junior,Full-time / Part-time,"Athens, Greece",EL,,,,2024-09-07,kariera.gr,168438
